name,comment
나,인터넷 연결이 되어있음에도 메세지가 안보내지는 오류가 꾀나 있습니다 빨리 해결부탁드립니다
나,지문해제 추가는 안하는건지 엉뚱한것만 업뎃하네
나,업그레이드해서 좋아진적이 단 한 번도 없음. 왜 댓글이랑 글을 한창에 볼 수 없게 만든건지 설명 좀? 프로필로 친구추가는 일부로 없앤건가요?
나,아이디 찾기를 했는데 메일로 발송했다고해놓고 계속 오질않네요 어띟게해야하나요?
나,왘ㅋㅋㅋㅋㅋ 이게 뭐야 ㅋㅋㅋㅋ
나,인증기능을 일시적으로 사용할수 없습니다. 라고 계속뜨는데 해결방법없는건가요? 로그인이 안되요. 답답하네요.
나,아이디로 친추가 안되네요
나,졸라좋가요!!
나,앱 관리좀 해라
나,라인 손글씨 숫자 좀 늘려주세요. 뭘 쓸래야 쓸 수가 없고 쓸 수 있는 글자 수가 2개라서 꾸미지도 못하고 개선 좀 해주세요 탐라는 원래 표정이랑 다 같이 보이지 않나요? 왜 댓글만 뜨나요?
나,아무리 보내도 상대방에게안뜸
나,"아니 어플 관리 하나도 안하시는지..? 로그인 오류 몇달째인데 안고치시나요? 진짜 짜증나네요;; ""인증기능을 일시적으로 사용할 수 없습니다"" 이거 어떻게 좀 해요;;;;;"
나,메신저가 알림이 안오니 메신저 기본 기능을 못항
나,핸드폰바꾸면서 다시깔았는데 데이터동기화53퍼에서 자꾸멈춤ㅡㅡ이딴걸 어플이라고 개발해놨네
나,라인 개발자 엄÷마 창÷녀 새÷끼야 앱이 무슨 오류가 뒤÷지게 많은데? ㄹㅇ 개발자 엄÷마 칼로 토막내서 1000조각으로 나누고싶네 ㅂ.ㅅ련아
나,알림도 안울리고 메세지도 상대방한테 안뜬지 2일째에요. 부모님과 매일 톡하는데 연락안되어서 매우 불편했습니다. 문제 파악하고 개선해주세요. 저뿐 아니라 부모님 남편 셋다 라인 먹통입니다 .
나,비번잊어버렸는데 메일주소 아무리 입력해도 메일이 안와요.... 어떻게 하라는...? 외국사람이랑 업무봐야하는데.....
나,줌(ZOOM) 이 더 좋다
나,알림이 울리지않습니다. 연락처주고받은 당사자와 인사를 주고.. 답변이 동일한 시간에 보냇는데 알람은 1시간뒤에 오더군요. 이건 약과이고 외국친구나 서울에 사는 지인들에게서도 라인이 한번씩 오는데 보통 하루 뒤... 심한건 일주일뒤에 알림이 오고 알림이 안울리는 경우도 있습니다. 라인을 가동해야 알림이 울리나 싶어서 설정창가봣는데 다 켜져잇더라구요 좀 패치해주세요
나,메세지 알림도 제대로 안오고 특히 전화 들아올때 오류가 너무 많아요 화면에 안뜨고 안받아지고 어쩔수 없어서 쓰고는 있는데 갈수록 더 쓰기 불편해지네요.
나,"저기요, A6는 안 깔리는데요;;;;;"
나,비번 찾을수있는 방법이없는데? 메일이 다 미등록이래 평생만든게 2개인데 둘다안되면 어쩌란거?
나,대체 라인 알림왜이래요? 몇시간씩 늦게 메시지 오는건 일상다반사고 메시지표시기능도 켜놨는데 계속 톡왔다는 블라인드 팝업만뜨고;; 진짜 불편해서 못쓰겠네
나,좋지만 개선되어야합니다
나,한국도 옾챗 넣어주세요 韓国もオープンチャットお願いします
나,메신저 알림이 지맘대로 왔다 안왔다하고 통화 품질이 오락가락합니다. 메신저앱의 기본은 해주셨으면 하는데 ㅎㅎ 이모티콘 구린거는 다 아실테니까 넘어갈게요.
나,아니 왜 자꾸 퇴화하시냐고요 처음 쓰는 사람한테는 이게 라인이구나 하고 익숙해지겠지만 기존 유저들은 업데이트 할 때마다 이상한 것만 추가되고 잘 쓰던 기능들이 이상하게 바뀌니까 진짜 라인 쓰기 싫어지잖아요 갑자기 게시글 터치는 왜 안 되나요; 앱 알림은 왜 잘 안 울리는 거구요 알림 늦어지고 이런 거나 해결하세요 이상한 거 추가하고 뜬금없는 기능 삭제하지 말고
나,앱 설치 하는데 너무 오래 걸려요.ㅠㅠ
나,여러분 여기 라인에 변태새끼 많아요
나,아니~비번을 몰라서 다시 설정할려니까 왜 타이핑 오류가 나냐?? 이거 일부러 재가입 못하게 할려는거냐??
나,"인증도 안되 , 메시지도 안보내져 이러니까 사람들이 다른앱 쓰지 쓰레기같은 앱"
나,왜 연락이 바로바로 안오고 앱을 실행해야 오는겁니까?? 바로바로 대답해줘야하는 상황이나 대답을 받아야하는 상황에 라인이 무슨 어떤 장벽에 막힌듯 안오는 이 상황이 너무 답답합니다. 몇날며칠을 묵묵히 기다려봐도 시정이 안되네요? 조치는 하고 계신 겁니까??
나,라인 탈퇴가 왜안져 에러자꾸뜨는데
나,LINEが、壊れちゃって、今アップデートしてみてるんですけど何時間やっても出来てなくて。これどうにかやってくれたら嬉しいんですよ。LINEに入ろうとしても、入れるっちゃ入れるけど、画面が真っ白になって使いにくくなってるんです。LINE自体は、好きですけど……なおしてください！
나,알림없고 메신저 내용도 안들올때 있고 알림뜨면 읽고나서도 않없어지고 두번확인해야 상태창에서 살라지는데 언제 개선할래? 일좀해라 쓸대없는 기능 그만 달고 기본에 충실해라
나,다운이 안되요ㅜㅜ
나,휴대폰 초기화 되고나서 접속이 안되네요... 잘 사용했는데 실망입니다. 휴대폰 인증만 5번정도 했는데 비밀번호 수정 매일 안오네요. 에이~
나,며칠 전부터 인증기능을 일시적으로 사용할 수 없다 뜨네요ㅠ 제발 좀 고쳐주세요
나,오랜만에 재설치 했는데 비밀번호를 찾을 방법이 없네요.. 사용하는 모든 이메일을 다 넣어도 메일이 오지 않고 스팸메일함에도 없고요.. 주말에 써야하는데 당황스럽네요
나,"업데이트도 제대로 안돼,알람도 안돼,이모티콘도 외국에 비해 지원도 안해,전화음질도 떨어져 외국인과 업무때문에 하는 것이 아니면 진심으로 사용하고싶지 않아요"
나,최신버전인데 왜 qr코드 인식을 못하냐 ㅡㅡ
나,맨날 업뎃이야...
나,라인 id찾기 몇번 잘못하면 바로 일시적으로 검색 막아버리는거 개 역겨움
나,알림 안와요ㅡㅡ 한참 기다리다가 안와서 들어가보면 그제서야 알림이 옴ㅋㅋㅋ 요즘같은 시대에 알림 제때 오게 하는게 그렇게 힘들어요? 카톡이 백만배는 나음
나,아니.. 저장 공간 부족 하다고 해서 앱을 삭제 했는데 왜 오류가 발생했다고 하면서 안 깔리죠? 이점 고.쳐.주.시.면.감.사.하.겠.습.니.다.^^
나,알림제대로안뜸
나,"라인은 엘지폰 최적화 없다는데 정말인가요? 아니 어쩜 이렇게 오류 투성이인가요? 메시지 안 가고 안 들어오고, 앱 먹통에 알람 없고.......라인은 오직 아이폰입니까?"
나,알림늦어 비추입니다 관리 안하나봐요
나,전화진동이 되질않아요
나,인증번호가 안와요ㅠㅠ어떻게 된건지 설명좀요
나,태권로
나,"저도 밑에 분과 똑같이 알림이 안오고 들어오질 않습니다,,, 데이터를 사용하고있어도 알림이 뜨질 않습니다 직접 앱을 들어가야만 메세지가 들어오고 뜹니다,,,, 오류좀 수정해주세요ㅠㅠ"
나,มันแย่มากก
나,메세지 내용 미리 보기가 제대로 작동안함. 어쩔땐 미리보기 뜨고 어쩔땐 안뜨고 알림이 지 멋대로임 메신저앱이 기본적인 기능에서 문제임
나,딴건다좋은데요 지금 인증기능을 일시적으로 사용할수없다 잠시후이용해주세요가뜨는데 2일째접속못하고있습니다 빨리처리부탁드려요
나,메세지 전송이 잘되다 갑자기 안됨
나,이메일 등록하려는데 알파벳 하나 치면 10개 이상씩 쳐지고 지우면 또 쳐지고 또 지우면 또 쳐지고 무슨 앱이 업뎃 할 때마다 퇴화돼요ㅋㅋㅋ 이러고 돈받는 거 양심에 안 찔리나봐
나,휴대폰 바꾸면서 이전폰 초기화하니까 계정 이동이 안되네요
나,어떻게 업데이트 할수록 쓰레기가 되어가냐 사용하는 모든 사람이 알림 문제로 짜증을 낸다
나,라인 폰바까서 로그인 할려고 하는데 일시적으로 인증을 할수 없다고 하는데.어떻게 하죠??
나,비밀번호 이메일로 보냈다면서요?? 왜 안와요?? 뭐하자는겁니까 진짜ㅡㅡ 이러니 안쓰지
나,똑같은 번호였는데 부계 탈퇴할라고 탈퇴했는데 본계까지 없어짐 이거보면 해결좀 해주세요
나,라인을 지웠다가 다시 깔아보니 핸드폰 인증을 할 수가 없어요 어떻게 해야하는지 방법 좀 알려주세요
나,메세지온거 확인했는데도 알림표시 안없어지는 현상 꽤 됐는데 고치질않네요 알림표시 눌러봐야 아무것도 없고요. 그리고 평가 보긴하나요?
나,메시지를 일시적으로 사용하지 못한다는 멘트를 없애주세요
나,전에는 전화올 때 진동이 있었는데 지금은 진동도 소리도 안되서 못받는 경우가 많은데 왜그런거에요? 나만 그런게 아니고 상대방도 그러길 지금 몇주째!!왜죠? 뭐때문인가요?
나,게시글 보는 방법이 왜 이렇게 불편해졌나요? 게시글 누르면 댓글이 안 보여서 일일이 그 사람 프로필 들어가서 게시글의 댓글 눌러야 되고 너무 불편해요. 게시글 다시 게시글 본문만 눌러도 댓글 보이게 해 주세요; 업데이트가 아니라 다운데이트네요 진짜.
나,알림 밀리고 설정 무시당합니다. 메시지 보이기 해도 자동 블라인드 처리되어 알림뜨고 기어에 새 메시지 있다고 알림떠서 보면 안 떠있어요. 새로 말 입력해야 그제서야 나옵니다 아마 네이버에서 나온 앱들이랑 충돌하는거 같은데 테스트 좀 하세요 ㅇㅇ
나,번호 인증은 왜 안되는건데...
나,인증기능을 할 수 없다고 몇달째 이러는데 해결 좀 해주소. 메일 보내도 답도 없고 직무유기
나,업데이트 이후로 가끔 알람도 안울리고 메세지도 늦게 뜸
나,블루투스 이어폰 쓰면서 영상통화 하다보면 갑자기 연결이 끊기고 이때 다시 연결할 방법이 없다. 이외에도 버그가 많다. 카톡한테 밀리고 그냥 막나가는 건지 제대로 뭘 하려는 건지 모르겠다
나,에전에 가입하고 비번을 잊어버려서 다시 로그인 하려고 내가 아는 모든 비번과 이메일을 써봤으나 안되네.. 최소한 가입시 내가 등록한 메일 주소라도 알려줘야 하는거 아닌가? 정말 어이없네.. 안하고 말지 퉷
나,일시적으로 인증을 못한다는데 무슨 뜻이죠?
나,쓸데없는 업데이트만 많아요ㅡㅡ
나,일본은 라인쓰는데 한국은왜 카카오씀?
나,"타임라인 기능 이전버전으로 돌려주세요, 업뎃 이후 보기가 너무 불편해져서 라인할 맛이 안 나네요. 빠른 복구 요구합니다"
나,업데이트 다운로드 너무 느린건가요 아니면 다른문제인건지
나,왜 갑자기 타임라인 게시글 누르면 코멘트랑 느낌 다 안 보이죠? 왜 이렇게 불편하게 만들어놨어요? 당장 고쳐주세요 당장요
나,계속통화가끈켜요
나,"친구 추가 기능, 타임라인 글 클릭 기능 좀 복구해주세요. 다른 앱들은 업그레이드가 되는데 왜 라인은 퇴화가 되는 건가요.... 사용하기 너무 불편해요. 위 기능들 좀 복구해주세요."
나,"가입이 안된데요,.. 어떠카죠?"
나,타임라인 업뎃 전에는 그냥 터치해서 들어갔는데 이젠 말풍선 모양 눌러야 뜨고 타임라인 글 자체를 눌러서 들어가지지 않아요 상당이 불편합니다 고쳐 주시면 감사하겠어요
나,로그인 할려는데 자꾸 일시적으로 인증이 안된다고 뜨네요 빨리 좀 해결해주세요ㅠㅠ
나,타임라인 글 클릭 안 되고 친구 추가 기능은 언제 넣어주실 건가요 하라는 것만 해 주시면 안 될까요 왜 자꾸 쓸모없는 것들만 늘리시는 지 잘 모르겠어요 올해 초의 라인이 제일 좋았던 것 같네요
나,계속 인증기능을 사용할수 없다는데...문제가?? 앱을 삭제하고 깔아도 그러네요
나,예전처럼 타임라인 들어가서 글 보고 댓글보고 하는게 훨씬 편해요. 갑자기 더보기 누르고 댓글을 따로 달아야하는게 너무 불편하네요.
나,갑자기 뭔 오륩니까 ;; 라인 이상해져서 지웠다 다시 까니깐 인증기능을 일시적으로 사용 못한다 이러네요 빨리좀 고쳐주세요 ;
나,이건 좀 아니잖아요... 왜 업뎃 할수록 기능이 더 불편해지는 거죠? 탐라 게시글 댓글보기 너무 불편해져서 번거롭습니다;; 특히 누가 공유한 게시글에 들어가 보려 하면 프로필을 눌러서 게시글의 댓글을 열어봐야 하는데 누가 그런 번거로움을 감소하려 합니까?
나,알림이 하나도 안뜨거느 알림오는게 못해도 다음날 옵니다
